  #     XBIN        YBIN       VEL       ER_VEL      SIG       ER_SIG
288     6.4000     4.0000  1875.2193     7.9054   138.5221    17.8227
289     4.8000     5.6000  1918.9532     6.6136   159.8189    14.8600
290    -5.6000     4.0000  2106.3841     4.8687   141.1117     8.8990
291    -4.0000     5.6000  2120.0314     4.9068   153.2319     7.9162
292     0.0000    -8.0000  1771.2164     4.8266   129.5368     7.6552
293     8.0000    -0.8000  1777.8739     5.6956   150.8996    13.2709
294     8.0000     0.0000  1791.2853     6.8376   129.9637    11.1168
295    -7.2000    -0.3854  2010.6355     7.2367   153.7759    16.6390
296     0.0000     7.2000  2011.4613     5.8641   142.4997    10.7658
297    -0.8000    -8.0000  1789.7960     4.7447   135.3314     7.0427
298    -3.2000    -7.2000  1838.9306     6.4933   131.1659    14.2207
299     8.0000    -1.6000  1755.0755     3.8296   157.2565     8.0946
300     8.0000     0.8000  1804.5357     4.3400   150.9141     9.6540
301     7.2000     3.2000  1857.6215     6.1195   145.4680    15.3317
302    -6.4000    -4.0000  1923.1126     6.1418   132.5937     5.9744
303     4.0000     6.4000  1930.7392     6.1867   133.5597     5.5353
304     1.6000     7.2000  1989.5423     8.3577   155.4090    15.7768
305    -0.8000     7.2000  2032.6683     5.5836   152.7877    12.8058
306    -3.2000     6.4000  2090.6688     7.2108   161.6009    12.9932
307    -6.4000     3.2000  2076.7170     4.6565   154.1291     7.5237
308     8.0000     1.6000  1819.1897     4.7474   139.6721     8.1607
309    -1.6000    -8.0000  1797.2752     9.8228   144.4663    14.1410
310     2.4000     7.2000  1965.9085     6.6687   144.5699    12.0150
311    -7.2000    -2.7814  1953.4588     5.2422   137.5911     6.6189
312    -7.2000     2.0031  2049.3626     6.2974   142.6816    14.2895
313    -1.6000     7.2000  2050.8945     5.2210   149.1021    11.9891
314    -4.8000    -6.4000  1876.9655     5.6690   147.8570    11.9907
315    -5.9717    -5.6000  1899.8668     4.3223   151.2485    11.3513
316     6.4000     5.1777  1898.0515     5.1265   148.6472    15.2598
317     5.6000     5.9680  1924.4889     5.1136   147.1834    13.6220
318    -4.8000     5.6000  2126.7379     4.6181   150.5238     7.0083
319    -5.6000     4.8000  2117.1818     6.6001   139.9540     9.9096
320     7.2000    -4.8000  1689.8525     4.4885   148.0283     6.2532
321    -2.4000    -8.0000  1815.2544     8.6887   127.7751    11.8365
322     8.0000     2.7775  1848.1616     3.3619   153.0754     6.7415
323     7.2000     4.3766  1862.3362     4.5884   144.5718    18.6061
324    -4.3806    -7.2000  1870.2464     4.3089   124.8916     7.8041
325     4.8000     6.7665  1932.0721     5.2883   135.6830     6.6576
326     3.5766     7.2000  1952.4950     4.5933   134.6024     5.6496
327    -6.7720    -4.8000  1918.6576     5.2438   130.9876    10.3999
328    -2.4000     7.2000  2063.0588     5.9688   167.2460     9.2109
329    -4.0000     6.4000  2110.1560     7.4561   159.2443    12.4210
330    -6.4000     4.0000  2093.0174     4.1338   142.8472     7.3790
331     8.0000    -4.0000  1716.2363     6.0083   130.8997     6.2946
332     8.8000    -0.8000  1790.7699     4.7140   139.5297     8.3783
333     8.8000     0.3868  1804.4589     3.1061   146.7422     7.6269
334     0.8000    -8.8000  1749.3312     5.2141   125.9016     8.9774
335     0.0000    -8.8000  1776.5094     4.9297   134.3386     9.0986
336     6.4000    -6.4000  1682.2178     5.2994   139.5043     8.6762
337     8.8000    -1.6000  1773.8785     5.6557   149.0139    12.9495
338    -3.5843    -8.0000  1837.4037     3.2171   158.0529    10.3044
339     1.6000    -8.8000  1742.1506     5.6377   122.4895     6.5943
340    -0.8000    -8.8000  1798.7237     6.4003   135.8420    12.4501
341     7.2000    -5.6000  1685.5703     5.7671   150.4284     8.2980
342     5.6000    -7.2000  1679.2533     5.8984   152.4793     7.6394
